timestamp,open,high,low,close,volume
2015-01-02 00:00:00.000000,48.275001525878906,48.474998474121094,47.05500030517578,47.51499938964844,4985800.0
2015-01-05 00:00:00.000000,47.255001068115234,47.275001525878906,46.564998626708984,46.75,6889200.0
2015-01-06 00:00:00.000000,46.94499969482422,47.07500076293945,46.03499984741211,46.474998474121094,7576000.0
2015-01-07 00:00:00.000000,46.80500030517578,47.650001525878906,46.54999923706055,47.435001373291016,7256000.0
2015-01-08 00:00:00.000000,47.83000183105469,48.54999923706055,47.810001373291016,48.529998779296875,5978200.0
2015-01-09 00:00:00.000000,48.46500015258789,48.494998931884766,47.79999923706055,47.994998931884766,4689000.0
2015-01-12 00:00:00.000000,47.95500183105469,48.2599983215332,47.6150016784668,47.93000030517578,5630800.0
2015-01-13 00:00:00.000000,48.16999816894531,48.724998474121094,47.314998626708984,47.505001068115234,6182200.0
2015-01-14 00:00:00.000000,46.689998626708984,47.185001373291016,46.45500183105469,46.85499954223633,6750400.0
2015-01-15 00:00:00.000000,47.314998626708984,47.34000015258789,46.28499984741211,46.404998779296875,4235000.0
2015-01-16 00:00:00.000000,46.3849983215332,46.564998626708984,46.01499938964844,46.494998931884766,8770000.0
2015-01-20 00:00:00.000000,46.720001220703125,46.94499969482422,46.310001373291016,46.80500030517578,9403800.0
2015-01-21 00:00:00.000000,46.55500030517578,47.064998626708984,46.505001068115234,46.755001068115234,5854000.0
2015-01-22 00:00:00.000000,47.17499923706055,48.05500030517578,46.779998779296875,47.92499923706055,6952400.0
2015-01-23 00:00:00.000000,48.06999969482422,48.375,47.82500076293945,48.08000183105469,6781000.0
2015-01-26 00:00:00.000000,48.0,48.23500061035156,47.775001525878906,48.17499923706055,4964000.0
2015-01-27 00:00:00.000000,47.650001525878906,47.724998474121094,47.060001373291016,47.25,6696800.0
2015-01-28 00:00:00.000000,47.5,47.65999984741211,46.625,46.654998779296875,6402600.0
2015-01-29 00:00:00.000000,46.834999084472656,47.435001373291016,46.584999084472656,47.435001373291016,6802400.0
2015-01-30 00:00:00.000000,46.959999084472656,47.18000030517578,46.04999923706055,46.125,8106400.0
2015-02-02 00:00:00.000000,46.34000015258789,46.345001220703125,45.3849983215332,45.959999084472656,8056600.0
2015-02-03 00:00:00.000000,46.1150016784668,46.69499969482422,46.01499938964844,46.67499923706055,7940200.0
2015-02-04 00:00:00.000000,46.3849983215332,46.6349983215332,46.1349983215332,46.27000045776367,7187400.0
2015-02-05 00:00:00.000000,46.439998626708984,46.79499816894531,46.279998779296875,46.66999816894531,5754400.0
2015-02-06 00:00:00.000000,46.70000076293945,46.73500061035156,45.77000045776367,45.89500045776367,7381800.0
2015-02-09 00:00:00.000000,45.75,45.849998474121094,45.345001220703125,45.584999084472656,7339400.0
2015-02-10 00:00:00.000000,45.869998931884766,46.54999923706055,45.61000061035156,46.375,7694600.0
2015-02-11 00:00:00.000000,46.244998931884766,46.375,45.474998474121094,45.654998779296875,8541000.0
2015-02-12 00:00:00.000000,45.72999954223633,46.33000183105469,45.400001525878906,46.0,11855800.0
2015-02-13 00:00:00.000000,46.0099983215332,46.28499984741211,45.95000076293945,46.02000045776367,7695600.0
2015-02-17 00:00:00.000000,45.869998931884766,46.45000076293945,45.86000061035156,45.93000030517578,7371000.0
2015-02-18 00:00:00.000000,45.77000045776367,46.8849983215332,45.71500015258789,46.810001373291016,8143800.0
2015-02-19 00:00:00.000000,46.7400016784668,47.130001068115234,46.7400016784668,46.849998474121094,6605200.0
2015-02-20 00:00:00.000000,46.80500030517578,47.64500045776367,46.67499923706055,47.46500015258789,7398000.0
2015-02-23 00:00:00.000000,47.459999084472656,47.6150016784668,47.13999938964844,47.505001068115234,4622200.0
2015-02-24 00:00:00.000000,47.375,47.77000045776367,47.375,47.709999084472656,5239200.0
2015-02-25 00:00:00.000000,47.709999084472656,48.599998474121094,47.709999084472656,48.40999984741211,7053600.0
2015-02-26 00:00:00.000000,48.33000183105469,48.665000915527344,48.32500076293945,48.494998931884766,5935000.0
2015-02-27 00:00:00.000000,48.474998474121094,48.70500183105469,48.314998626708984,48.560001373291016,7118600.0
2015-03-02 00:00:00.000000,48.44499969482422,49.43000030517578,48.375,49.375,11025000.0
2015-03-03 00:00:00.000000,49.220001220703125,49.23500061035156,48.560001373291016,48.98500061035156,7038400.0
2015-03-04 00:00:00.000000,48.834999084472656,48.935001373291016,48.47999954223633,48.7599983215332,4853000.0
2015-03-05 00:00:00.000000,48.97999954223633,49.34000015258789,48.89500045776367,49.22999954223633,6633600.0
2015-03-06 00:00:00.000000,49.22999954223633,49.345001220703125,48.29999923706055,48.45500183105469,7174600.0
2015-03-09 00:00:00.000000,48.54499816894531,48.90999984741211,48.470001220703125,48.71500015258789,5938800.0
2015-03-10 00:00:00.000000,48.209999084472656,48.48500061035156,48.125,48.255001068115234,7096000.0
2015-03-11 00:00:00.000000,48.189998626708984,48.540000915527344,47.59000015258789,47.66999816894531,7484200.0
2015-03-12 00:00:00.000000,47.75,48.54999923706055,47.689998626708984,48.52000045776367,5809800.0
2015-03-13 00:00:00.000000,48.52000045776367,48.7400016784668,47.650001525878906,47.904998779296875,7396200.0
2015-03-16 00:00:00.000000,48.099998474121094,48.400001525878906,47.96500015258789,48.220001220703125,8497000.0
2015-03-17 00:00:00.000000,48.06999969482422,48.38999938964844,47.755001068115234,48.27000045776367,6408200.0
2015-03-18 00:00:00.000000,48.27000045776367,48.935001373291016,47.80500030517578,48.755001068115234,8855600.0
2015-03-19 00:00:00.000000,48.904998779296875,49.310001373291016,48.60499954223633,49.15999984741211,13536000.0
2015-03-20 00:00:00.000000,51.314998626708984,51.89500045776367,50.625,50.9900016784668,29779800.0
2015-03-23 00:00:00.000000,50.775001525878906,51.29999923706055,50.599998474121094,50.72999954223633,10471800.0
2015-03-24 00:00:00.000000,50.525001525878906,50.83000183105469,50.29999923706055,50.32500076293945,7598800.0
2015-03-25 00:00:00.000000,50.5,50.59000015258789,49.470001220703125,49.494998931884766,8133400.0
2015-03-26 00:00:00.000000,49.16999816894531,50.04499816894531,48.834999084472656,49.665000915527344,9479800.0
2015-03-27 00:00:00.000000,49.560001373291016,50.09000015258789,49.560001373291016,49.939998626708984,4403600.0
2015-03-30 00:00:00.000000,50.6150016784668,50.775001525878906,50.27000045776367,50.44499969482422,5435400.0
2015-03-31 00:00:00.000000,50.439998626708984,50.91999816894531,50.14500045776367,50.165000915527344,6309200.0
2015-04-01 00:00:00.000000,50.0,50.13999938964844,49.16999816894531,49.775001525878906,6605400.0
2015-04-02 00:00:00.000000,50.02000045776367,50.15999984741211,49.69499969482422,49.83000183105469,3840400.0
2015-04-06 00:00:00.000000,49.375,50.314998626708984,49.275001525878906,49.8650016784668,5027400.0
2015-04-07 00:00:00.000000,49.8650016784668,50.130001068115234,49.73500061035156,49.80500030517578,3993600.0
2015-04-08 00:00:00.000000,50.0,50.48500061035156,49.86000061035156,50.41999816894531,6522400.0
2015-04-09 00:00:00.000000,50.5,50.845001220703125,50.29999923706055,50.36000061035156,5301000.0
2015-04-10 00:00:00.000000,50.459999084472656,50.540000915527344,49.96500015258789,49.98500061035156,5918200.0
2015-04-13 00:00:00.000000,49.98500061035156,50.029998779296875,49.529998779296875,49.6349983215332,7313800.0
2015-04-14 00:00:00.000000,49.529998779296875,49.904998779296875,49.349998474121094,49.76499938964844,4770800.0
2015-04-15 00:00:00.000000,50.314998626708984,50.3650016784668,49.8650016784668,49.915000915527344,5716200.0
2015-04-16 00:00:00.000000,49.744998931884766,50.084999084472656,49.70000076293945,49.95000076293945,4104000.0
2015-04-17 00:00:00.000000,49.584999084472656,49.685001373291016,49.06999969482422,49.275001525878906,6049600.0
2015-04-20 00:00:00.000000,49.540000915527344,50.16999816894531,49.5099983215332,49.994998931884766,6208600.0
2015-04-21 00:00:00.000000,50.380001068115234,50.42499923706055,49.86000061035156,50.14500045776367,5125200.0
2015-04-22 00:00:00.000000,50.150001525878906,50.19499969482422,49.64500045776367,50.07500076293945,3905800.0
2015-04-23 00:00:00.000000,49.88999938964844,50.79999923706055,49.724998474121094,50.55500030517578,4668200.0
2015-04-24 00:00:00.000000,50.22999954223633,50.63999938964844,50.10499954223633,50.474998474121094,4334000.0
2015-04-27 00:00:00.000000,50.6349983215332,51.0,50.3849983215332,50.470001220703125,5158400.0
2015-04-28 00:00:00.000000,50.400001525878906,50.400001525878906,49.595001220703125,49.93000030517578,6031600.0
2015-04-29 00:00:00.000000,49.76499938964844,50.244998931884766,49.630001068115234,50.084999084472656,5395200.0
2015-04-30 00:00:00.000000,49.875,50.255001068115234,49.22999954223633,49.41999816894531,6497000.0
2015-05-01 00:00:00.000000,49.939998626708984,50.40999984741211,49.70500183105469,50.38999938964844,6683400.0
2015-05-04 00:00:00.000000,50.5,50.599998474121094,50.2400016784668,50.415000915527344,4557800.0
2015-05-05 00:00:00.000000,50.21500015258789,50.435001373291016,50.130001068115234,50.209999084472656,5104400.0
2015-05-06 00:00:00.000000,50.1349983215332,50.5,49.84000015258789,50.11000061035156,5396600.0
2015-05-07 00:00:00.000000,50.224998474121094,50.79499816894531,50.0099983215332,50.724998474121094,5526200.0
2015-05-08 00:00:00.000000,51.14500045776367,51.650001525878906,51.14500045776367,51.220001220703125,5534800.0
2015-05-11 00:00:00.000000,51.209999084472656,51.61000061035156,51.04499816894531,51.39500045776367,5339800.0
2015-05-12 00:00:00.000000,50.9900016784668,51.345001220703125,50.79999923706055,51.185001373291016,4676400.0
2015-05-13 00:00:00.000000,51.345001220703125,51.3650016784668,50.89500045776367,51.08000183105469,4508200.0
2015-05-14 00:00:00.000000,51.470001220703125,51.755001068115234,51.154998779296875,51.720001220703125,5433400.0
2015-05-15 00:00:00.000000,51.82500076293945,52.51499938964844,51.685001373291016,52.4900016784668,7865200.0
2015-05-18 00:00:00.000000,52.55500030517578,52.75,52.209999084472656,52.375,5045200.0
2015-05-19 00:00:00.000000,52.310001373291016,52.59000015258789,52.17499923706055,52.31999969482422,5971200.0
2015-05-20 00:00:00.000000,52.459999084472656,52.57500076293945,52.10499954223633,52.30500030517578,5399200.0
2015-05-21 00:00:00.000000,52.435001373291016,52.599998474121094,52.119998931884766,52.20000076293945,5455200.0
2015-05-22 00:00:00.000000,52.60499954223633,52.61000061035156,52.02000045776367,52.21500015258789,5654800.0
2015-05-26 00:00:00.000000,52.21500015258789,52.375,51.59000015258789,51.709999084472656,5691400.0
2015-05-27 00:00:00.000000,51.7400016784668,51.959999084472656,51.154998779296875,51.41999816894531,8896800.0
2015-05-28 00:00:00.000000,51.1150016784668,51.474998474121094,50.755001068115234,51.150001525878906,5781600.0
2015-05-29 00:00:00.000000,51.150001525878906,51.189998626708984,50.52000045776367,50.834999084472656,5562200.0
2015-06-01 00:00:00.000000,50.8849983215332,51.14500045776367,50.724998474121094,50.880001068115234,4944000.0
2015-06-02 00:00:00.000000,50.900001525878906,51.345001220703125,50.75,51.05500030517578,4974400.0
2015-06-03 00:00:00.000000,51.14500045776367,51.54499816894531,50.8849983215332,51.255001068115234,4766800.0
2015-06-04 00:00:00.000000,51.029998779296875,51.650001525878906,50.810001373291016,50.974998474121094,4467200.0
2015-06-05 00:00:00.000000,50.75,51.125,50.564998626708984,51.01499938964844,3791800.0
